URL,title,country,dynastic period,time period,image
http://www.mfa.org/collections/object/tsuba-with-design-of-ho-o-birds-13681,Tsuba with design of ho-o birds,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44277.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-omikuji-13686,Tsuba with design of omikuji,Japanese,Edo period,1849,['http://mfas3.s3.amazonaws.com/objects/SC44282.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-water-buffalo-13687,Tsuba with design of water buffalo,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44283.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-net-and-clematis-13690,Tsuba with design of net and clematis,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44286.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-autumn-leaves-13691,Tsuba with design of autumn leaves,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44287.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-peonies-13693,Tsuba with design of peonies,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44289.jpg']
http://www.mfa.org/collections/object/tsuba-with-stylized-peony-ornament-13694,Tsuba with stylized peony ornament,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44290.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shogi-pieces-13697,Tsuba with design of shogi pieces,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44324.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shogi-pieces-13698,Tsuba with design of shogi pieces,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44326.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shogi-pieces-13699,Tsuba with design of shogi pieces,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44327.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fans-13700,Tsuba with design of fans,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44328.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-asarum-leaves-13702,Tsuba with design of asarum leaves,Japanese,Edo period,Late 17th–early 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44330.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cloves-and-fans-13703,Tsuba with design of cloves and fans,Japanese,Muromachi period,16th century,['http://mfas3.s3.amazonaws.com/objects/SC44331.jpg']
http://www.mfa.org/collections/object/tsuba-with-tomoe-designs-13704,Tsuba with tomoe designs,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44332.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-vine-tendrils-13705,Tsuba with design of vine tendrils,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44333.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-sailboats-and-promontory-13706,Tsuba with design of sailboats and promontory,Japanese,Edo period,Late 17th–early 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44334.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-lattice-motifs-13707,Tsuba with design of lattice motifs,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44335.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-leaves-13712,Tsuba with design of leaves,Japanese,Edo period,Late 17th–early 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44340.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-or-phoenixes-13714,Tsuba with design of dragons or phoenixes,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44342.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tendrils-13720,Tsuba with design of tendrils,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44348.jpg']
http://www.mfa.org/collections/object/tsuba-with-a-band-of-geometric-pattern-13721,Tsuba with a band of geometric pattern,Japanese,Edo period,early to mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC44349.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-books-13722,Tsuba with design of books,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44350.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-waves-13723,Tsuba with design of waves,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44351.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-flowers-and-tendrils-13724,Tsuba with design of flowers and tendrils,Japanese,Edo period,early to mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC44352.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-butterflies-and-takaramono-13725,Tsuba with design of butterflies and takaramono,Japanese,Edo period,Late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44353.jpg']
http://www.mfa.org/collections/object/tsuba-with-filled-pierced-design-13727,Tsuba with filled pierced design,Japanese,Muromachi–Momoyama period,Late 16th–early 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44355.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tomoe-and-tendrils-13728,Tsuba with design of tomoe and tendrils,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44356.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tendrils-13729,Tsuba with design of tendrils,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44357.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-frog-and-moon-13730,Tsuba with design of frog and moon,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44358.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cherry-blossom-13731,Tsuba with design of cherry blossom,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44359.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fans-13732,Tsuba with design of fans,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44360.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-butterflies-and-peonies-13736,Tsuba with design of butterflies and peonies,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44364.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-mallets-13740,Tsuba with design of mallets (?),Japanese,Momoyama–Edo period,mid-late 17th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47393.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chrysanthemum-blossoms-13742,Tsuba with design of chrysanthemum blossoms,Japanese,Edo period,Late 17th–18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44369.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stirrup-and-tassels-13746,Tsuba with design of stirrup and tassels,Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44373.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shogi-pieces-13747,Tsuba with design of shogi pieces,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44374.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-snail-and-feather-13749,Tsuba with design of snail and feather,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44375.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-young-13751,Tsuba with design of shishi and young,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC44377.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tigers-and-bamboo-13752,Tsuba with design of tigers and bamboo,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44378.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-peonies-and-butterflies-13753,Tsuba with design of peonies and butterflies,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC44379.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-mountain-landscape-13754,Tsuba with design of mountain landscape,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44380.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tiger-13755,Tsuba with design of tiger,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44381.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cherry-blossom-13757,Tsuba with design of cherry blossom,Japanese,Momoyama period,Late 16th–early 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44383.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-13763,Tsuba with design of dragon,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC44389.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cherry-and-paulownia-13764,Tsuba with design of cherry and paulownia,Japanese,Momoyama period,Late 16th–early 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44390.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-and-swords-13767,Tsuba with design of dragons and swords,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC44393.jpg']
http://www.mfa.org/collections/object/tsuba-with-stylized-cloud-design-13768,Tsuba with stylized cloud design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44394.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-hagi-and-stream-13770,Tsuba with design of hagi and stream,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC44396.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-cranes-and-pines-13774,Tsuba with design of cranes and pines,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47359.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-paulownia-mon-13775,Tsuba with design of paulownia mon,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47360.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chrysanthemums-13777,Tsuba with design of chrysanthemums,Japanese,Edo period,mid-late 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47362.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shishi-and-peonies-13778,Tsuba with design of shishi and peonies,Japanese,Edo period–Meiji era,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47363.jpg']
http://www.mfa.org/collections/object/tsuba-with-unidentified-pierced-designs-13780,Tsuba with unidentified pierced designs,Japanese,Edo period,19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47365.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-a-landscape-with-figures-14735,Tsuba with design of a landscape with figures,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47368.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chinese-landscape-14736,Tsuba with design of Chinese landscape,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47369.jpg']
http://www.mfa.org/collections/object/tsuba-with-keyfret-design-14737,Tsuba with keyfret design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47370.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-and-pearl-14741,Tsuba with design of dragons and pearl,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47375.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-trees-14742,Tsuba with design of pine trees,Japanese,Muromachi–Momoyama period,Late 16th–early 17th century,['http://mfas3.s3.amazonaws.com/objects/SC47376.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-paulownias-and-foliage-14744,Tsuba with design of paulownias and foliage,Japanese,Edo period,Late 17th–early 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47394.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tendrils-14745,Tsuba with design of tendrils,Japanese,Edo period,Late 17th–early 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47378.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-grapevine-14747,Tsuba with design of grapevine,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC47380.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-camellias-14750,Tsuba with design of camellias,Japanese,Momoyama period,late 16th–early 17th century,['http://mfas3.s3.amazonaws.com/objects/SC81990.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-keyfret-pattern-14751,Tsuba with design of keyfret pattern,Japanese,Edo period,early to mid-19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47384.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-moon-and-waves-14752,Tsuba with design of moon and waves,Japanese,Edo period,late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC88102.jpg']
http://www.mfa.org/collections/object/tsuba-with-landscape-design-14753,Tsuba with landscape design,Japanese,Edo period,late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47386.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-a-landscape-with-figures-14754,Tsuba with design of a landscape with figures,Japanese,Edo period,early to mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC47387.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-castle-and-bridge-14755,Tsuba with design of castle and bridge,Japanese,Edo period,mid-late 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47388.jpg']
http://www.mfa.org/collections/object/tsuba-with-crane-design-14756,Tsuba with crane design,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47389.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-birds-and-waves-14757,Tsuba with design of birds and waves,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47395.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tendrils-14758,Tsuba with design of tendrils,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47396.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-lions-and-blossoms-14760,Tsuba with design of lions and blossoms,Japanese,Edo period,mid-late 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47398.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-insects-14761,Tsuba with design of insects,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC58246.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-landscape-14762,Tsuba with design of landscape,Japanese,Edo period,mid-late 18th century,['http://mfas3.s3.amazonaws.com/objects/SC47399.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragons-and-arabesques-14764,Tsuba with design of dragons and arabesques,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47401.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-leaves-14766,Tsuba with design of leaves,Japanese,Edo period,late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47403.jpg']
